x,y
151135,18804
151145,18744
151155,18684
151165,18804
151175,18625
151185,18744
151195,18744
151205,18744
151215,18924
151225,18565
151235,18804
151245,18565
151255,18804
151265,18684
151275,18864
151285,18864
151295,18984
151305,18684
151315,18804
151325,18924
151335,19043
151345,18744
151355,18924
151365,18744
151375,18684
151385,18445
151395,18744
151405,19223
151415,18744
151425,18864
151435,18744
151445,18565
151455,18864
151465,18625
151475,18804
151485,18864
151495,18924
151505,18505
151515,18565
151525,18924
151535,18625
151545,18864
151555,18744
151565,18744
151575,18744
151585,18565
151595,18804
151605,18684
151615,18924
151625,18864
151635,18744
151645,18684
151655,18804
151665,18625
151675,18625
151685,18744
151695,18924
151705,18684
151715,18565
151725,18864
151735,18744
151745,18744
151755,18744
151765,18684
151775,18744
151785,18864
151795,18744
151805,18804
151815,18864
151825,19043
151835,18684
151845,18984
151855,18804
151865,18684
151875,18625
151885,18565
151895,18505
151905,18684
151915,18445
151925,18565
151935,18924
151945,18625
151955,19043
151965,18744
151975,18625
151985,18684
151995,18864
152005,18625
152015,18505
152025,18625
152035,18744
152045,18984
152055,18625
152065,18984
152075,18684
152085,18625
152095,18924
152105,18804
152115,18924
152125,18984
152135,18984
152145,18684
152155,18744
152165,18565
152175,18684
152185,18804
152195,18684
152205,18924
152215,18864
152225,18744
152235,18864
152245,18625
152255,18744
152265,18625
152275,18684
152285,18684
152295,18804
152305,18505
152315,18684
152325,18864
152335,18744
152345,18684
152355,18804
152365,18684
152375,18565
152385,19103
152395,18684
152405,18864
152415,18445
152425,18744
152435,18924
152445,18505
152455,18625
152465,18565
152475,18804
152485,18684
152495,18984
152505,18804
152515,18744
152525,18625
152535,18565
152545,19043
152555,18684
152565,18684
152575,18864
152585,18744
152595,18924
152605,18744
152615,19103
152625,18565
152635,18565
152645,18864
152655,18744
152665,18744
152675,18804
152685,18804
152695,18864
152705,18744
152715,18864
152725,18924
152735,18625
152745,18565
152755,18684
152765,18924
152775,18684
152785,18684
152795,18625
152805,18864
152815,18744
152825,18744
152835,18804
152845,18804
152855,18684
152865,18804
152875,18804
152885,18744
152895,18684
152905,18505
152915,18804
152925,18625
152935,18684
152945,18804
152955,18924
152965,18625
152975,18804
152985,18744
152995,18864
153005,18684
153015,18864
153025,18984
153035,18924
153045,18984
153055,18684
153065,18744
153075,18684
153085,18864
153095,18804
153105,18864
153115,18744
153125,18744
153135,18984
153145,18565
153155,18625
153165,18744
153175,18804
153185,18565
153195,18625
153205,18684
153215,18924
153225,18684
153235,18684
153245,18684
153255,18744
153265,18864
153275,18744
153285,18864
153295,18804
153305,18864
153315,18804
153325,18744
153335,18804
153345,18684
153355,18684
153365,18864
153375,18684
153385,18804
153395,18744
153405,18804
153415,18744
153425,18684
153435,18804
153445,18924
153455,18744
153465,18864
153475,18924
153485,18744
153495,18565
153505,18505
153515,18625
153525,18864
153535,18744
153545,18625
153555,18744
153565,18744
153575,18984
153585,18804
153595,18744
153605,18984
153615,18565
153625,18804
153635,18924
153645,18804
153655,18684
153665,18924
153675,18625
153685,18804
153695,18744
153705,18924
153715,18684
153725,18625
153735,18804
153745,18864
153755,18744
153765,18684
153775,18804
153785,19043
153795,18684
153805,18984
153815,19103
153825,18625
153835,18864
153845,18864
153855,18744
153865,18744
153875,18864
153885,18385
153895,18744
153905,18804
153915,18565
153925,18804
153935,18505
153945,18984
153955,18565
153965,18684
153975,18625
153985,18684
153995,18505
154005,18684
154015,18744
154025,18804
154035,18625
154045,18625
154055,18505
154065,19103
154075,18804
154085,18565
154095,18744
154105,18984
154115,18744
154125,18744
154135,18864
154145,18744
154155,18864
154165,18864
154175,18804
154185,18445
154195,18804
154205,18924
154215,18565
154225,18625
154235,18924
154245,18744
154255,18744
154265,18505
154275,18744
154285,18744
154295,18924
154305,18804
154315,18565
154325,18804
154335,18864
154345,18744
154355,18625
154365,18744
154375,18744
154385,18744
154395,18804
154405,18625
154415,18625
154425,18864
154435,18445
154445,18625
154455,18924
154465,18684
154475,18864
154485,18864
154495,18744
154505,18864
154515,18684
154525,18804
154535,18684
154545,18445
154555,18804
154565,18924
154575,18864
154585,18744
154595,18804
154605,18565
154615,18804
154625,18804
154635,18984
154645,18625
154655,18924
154665,18864
154675,18924
154685,18744
154695,18684
154705,18804
154715,18744
154725,18684
154735,18684
154745,18804
154755,18565
154765,18625
154775,18924
154785,18924
154795,18804
154805,18804
154815,18684
154825,18684
154835,18445
154845,19043
154855,18625
154865,18804
154875,18505
154885,18625
154895,18625
154905,18684
154915,18625
154925,18684
154935,18625
154945,18984
154955,18325
154965,18804
154975,18684
154985,19103
154995,18625
155005,18744
155015,18684
155025,18864
155035,18864
155045,18744
155055,18684
155065,18625
155075,18804
155085,18684
155095,18684
155105,18864
155115,18744
155125,18744
155135,18684
155145,18864
155155,18565
155165,18864
155175,18804
155185,18744
155195,18625
155205,18684
155215,18864
155225,21437
155235,54289
155245,43577
155255,35739
155265,35260
155275,37653
155285,40107
155295,42022
155305,45373
155315,52314
155325,57879
155335,62068
155345,64521
155355,66496
155365,67752
155375,69727
155385,70984
155395,72958
155405,75352
155415,75292
155425,77925
155435,79361
155445,78882
155455,77745
155465,81037
155475,83729
155485,85405
155495,87559
155505,89474
155515,90012
155525,88756
155535,87619
155545,87739
155555,88217
155565,89534
155575,91449
155585,93064
155595,93603
155605,93184
155615,92645
155625,93064
155635,92825
155645,93483
155655,93423
155665,93842
155675,93244
155685,92885
155695,92167
155705,91329
155715,90072
155725,90072
155735,91030
155745,90611
155755,89474
155765,88995
155775,88995
155785,88816
155795,88696
155805,89115
155815,89294
155825,89594
155835,89534
155845,89653
155855,89534
155865,89893
155875,90072
155885,90132
155895,90252
155905,90252
155915,90491
155925,90551
155935,90790
155945,90850
155955,91927
155965,92406
155975,93304
155985,93423
155995,94680
156005,95996
156015,97672
156025,98869
156035,99946
156045,100125
156055,100424
156065,100484
156075,100963
156085,100963
156095,101322
156105,101741
156115,102998
156125,103596
156135,104194
156145,104553
156155,104912
156165,104673
156175,104793
156185,104853
156195,104912
156205,104494
156215,104853
156225,104553
156235,104733
156245,104314
156255,104314
156265,104075
156275,103955
156285,103656
156295,103297
156305,103057
156315,103357
156325,103057
156335,102938
156345,103057
156355,102519
156365,102459
156375,101801
156385,101561
156395,101801
156405,102040
156415,102040
156425,101920
156435,102459
156445,102638
156455,102878
156465,103117
156475,103297
156485,102758
156495,102878
156505,102279
156515,101920
156525,101681
156535,101262
156545,101023
156555,101262
156565,100903
156575,100484
156585,99946
156595,99946
156605,99347
156615,98689
156625,98031
156635,97133
156645,96116
156655,95697
156665,95039
156675,94800
156685,94620
156695,94500
156705,94321
156715,94500
156725,94441
156735,94321
156745,94620
156755,94680
156765,94620
156775,94740
156785,95039
156795,95458
156805,95877
156815,96655
156825,96475
156835,96714
156845,96894
156855,97732
156865,98091
156875,98390
156885,98510
156895,98689
156905,98629
156915,98390
156925,98330
156935,97732
156945,98210
156955,98569
156965,98569
156975,98809
156985,98928
156995,99527
157005,99228
157015,99228
157025,98689
157035,98928
157045,98569
157055,98510
157065,98031
157075,97732
157085,97492
157095,97612
157105,97373
157115,97373
157125,97373
157135,97612
157145,98151
157155,98151
157165,98928
157175,98869
157185,99048
157195,99108
157205,99407
157215,99407
157225,99706
157235,99587
157245,99826
157255,99826
157265,99886
157275,100245
157285,100424
157295,101143
157305,101621
157315,101621
157325,101561
157335,101442
157345,101023
157355,100724
157365,100724
157375,100065
157385,100185
157395,99946
157405,99886
157415,99886
157425,99228
157435,99766
157445,99407
157455,98988
157465,99168
157475,99347
157485,99228
157495,99288
157505,98988
157515,99228
157525,99347
157535,99288
157545,99527
157555,99706
157565,101861
157575,110118
157585,113529
157595,113110
157605,113170
157615,113170
157625,113350
157635,113709
157645,114128
157655,115624
157665,116760
157675,117000
157685,117299
157695,117778
157705,118137
157715,118795
157725,119812
157735,120231
157745,118316
157755,116581
157765,114128
157775,111614
157785,109400
157795,106887
157805,104972
157815,100903
157825,97612
157835,100305
157845,100843
157855,100963
157865,99407
157875,96774
157885,94680
157895,94022
157905,93842
157915,93603
157925,93842
157935,94082
157945,94620
157955,95039
157965,95338
157975,96894
157985,98031
157995,98569
158005,99048
158015,99048
158025,99108
158035,99407
158045,99288
158055,99706
158065,99946
158075,99886
158085,100245
158095,100424
158105,100843
158115,101143
158125,101322
158135,101322
158145,101741
158155,101980
158165,102339
158175,102758
158185,103117
158195,103656
158205,104494
158215,105212
158225,105331
158235,105930
158245,106528
158255,106887
158265,107186
158275,107605
158285,108024
158295,108443
158305,109101
158315,112273
158325,120052
158335,122505
158345,123163
158355,123582
158365,124001
158375,124240
158385,124540
158395,124480
158405,124779
158415,125138
158425,125138
158435,125138
158445,125377
158455,125676
158465,125676
158475,125796
158485,125976
158495,125796
158505,125856
158515,125916
158525,126036
158535,125976
158545,125796
158555,125976
158565,126036
158575,125916
158585,125916
158595,125676
158605,125437
158615,125437
158625,125437
158635,125437
158645,124958
158655,124899
158665,124958
158675,124599
158685,124420
158695,124181
158705,124061
158715,123881
158725,123403
158735,123163
158745,122625
158755,121548
158765,119752
158775,117778
158785,117179
158795,116820
158805,116342
158815,115923
158825,115743
158835,115384
158845,114546
158855,111914
158865,106109
158875,105092
158885,105271
158895,105810
158905,106289
158915,113589
158925,116282
158935,116641
158945,116701
158955,117060
158965,117239
158975,117419
158985,117658
158995,117957
159005,118316
159015,118077
159025,118615
159035,118915
159045,119034
159055,119334
159065,119633
159075,120111
159085,120291
159095,120471
159105,120770
159115,120889
159125,121189
159135,121428
159145,121308
159155,121966
159165,121966
159175,122086
159185,122505
159195,122326
159205,122505
159215,122804
159225,123163
159235,123343
159245,123522
159255,123582
159265,123642
159275,123702
159285,124240
159295,124061
159305,124300
159315,124420
159325,124540
159335,124899
159345,125138
159355,125018
159365,125138
159375,125377
159385,125557
159395,125736
159405,125796
159415,126095
159425,126275
159435,126454
159445,126454
159455,126574
159465,126754
159475,126813
159485,127053
159495,127352
159505,127352
159515,127412
159525,127412
159535,127591
159545,127831
159555,128130
159565,127891
159575,128250
159585,128250
159595,128788
159605,128728
159615,128728
159625,129925
159635,133635
159645,134353
159655,134533
159665,134533
159675,134652
159685,134473
159695,134772
159705,134652
159715,134652
159725,134473
159735,134652
159745,134473
159755,134353
159765,134593
159775,134233
159785,134353
159795,134174
159805,134114
159815,134293
159825,133874
159835,133994
159845,134054
159855,133815
159865,133994
159875,133874
159885,134054
159895,133635
159905,133575
159915,133755
159925,133456
159935,133456
159945,133515
159955,133216
159965,133515
159975,132977
159985,133216
159995,132977
160005,133037
160015,132857
160025,132797
160035,132438
160045,132737
160055,132438
160065,132259
160075,132199
160085,131960
160095,132079
160105,131780
160115,131720
160125,131541
160135,131541
160145,131660
160155,131541
160165,131601
160175,131481
160185,131481
160195,131301
160205,131062
160215,131002
160225,130882
160235,130882
160245,130464
160255,130344
160265,129925
160275,129805
160285,130045
160295,129626
160305,129566
160315,129267
160325,129207
160335,128788
160345,128728
160355,128429
160365,128369
160375,128429
160385,128429
160395,128070
160405,127532
160415,127412
160425,127232
160435,127172
160445,126694
160455,126514
160465,126574
160475,126215
160485,126335
160495,126036
160505,125796
160515,125676
160525,125676
160535,125557
160545,125078
160555,125377
160565,125198
160575,125018
160585,124958
160595,124958
160605,125078
160615,124779
160625,125198
160635,125018
160645,125198
160655,125198
160665,125018
160675,125198
160685,125317
160695,125377
160705,125497
160715,125497
160725,125557
160735,125796
160745,125617
160755,125856
160765,125916
160775,126095
160785,126275
160795,125976
160805,126155
160815,126275
160825,126335
160835,126454
160845,126634
160855,126574
160865,126634
160875,126454
160885,126514
160895,126933
160905,126873
160915,126933
160925,127113
160935,127232
160945,127352
160955,127412
160965,127172
160975,127532
160985,127532
160995,127651
161005,127591
161015,128070
161025,128130
161035,127891
161045,128369
161055,127891
161065,128668
161075,128489
161085,128549
161095,128668
161105,128788
161115,129027
161125,128848
161135,129207
161145,129387
161155,129267
161165,129506
161175,129865
161185,129925
161195,129746
161205,130224
161215,130105
161225,130105
161235,130523
161245,130344
161255,130404
161265,130344
161275,130464
161285,130464
161295,130404
161305,130344
161315,130583
161325,130344
161335,130703
161345,130404
161355,130404
161365,130404
161375,130344
161385,130344
161395,130464
161405,130583
161415,130224
161425,130284
161435,130703
161445,130583
161455,130464
161465,130284
161475,130045
161485,130464
161495,130404
161505,130523
161515,130344
161525,130404
161535,130284
161545,130224
161555,130284
161565,130224
161575,130105
161585,130224
161595,130284
161605,130404
161615,130284
161625,130344
161635,130224
161645,129925
161655,130045
161665,129805
161675,130164
161685,129985
161695,130284
161705,129805
161715,129985
161725,130105
161735,129865
161745,129925
161755,130105
161765,130105
161775,129865
161785,129686
161795,129686
161805,130045
161815,129746
161825,129985
161835,129506
161845,129566
161855,129805
161865,129566
161875,129566
161885,129805
161895,129506
161905,129626
161915,129327
161925,129506
161935,129746
161945,129506
161955,129566
161965,129446
161975,129566
161985,129387
161995,129207
162005,129506
162015,129387
162025,129267
162035,129027
162045,129147
162055,129087
162065,129147
162075,129327
162085,129327
162095,129087
162105,128908
162115,128968
162125,128609
162135,128908
162145,128848
162155,128848
162165,129027
162175,128549
162185,128609
162195,128549
162205,128728
162215,128848
162225,128668
162235,128369
162245,128489
162255,128668
162265,128609
162275,128190
162285,128489
162295,128369
162305,128250
162315,128369
162325,128309
162335,128190
162345,128130
162355,128070
162365,128190
162375,128130
162385,128010
162395,128250
162405,127950
162415,127891
162425,128130
162435,128130
162445,127651
162455,127831
162465,127891
162475,127591
162485,127831
162495,127771
162505,127771
162515,127651
162525,127891
162535,127771
162545,127532
162555,127771
162565,127591
162575,127352
162585,127412
162595,127232
162605,127532
162615,127532
162625,127172
162635,127113
162645,127232
162655,127292
162665,127113
162675,127172
162685,127232
162695,127053
162705,126813
162715,126933
162725,127232
162735,127172
162745,126694
162755,126694
162765,126694
162775,126694
162785,126634
162795,126933
162805,126873
162815,126754
162825,126634
162835,126395
162845,126514
162855,126395
162865,126036
162875,126574
162885,126275
162895,126275
162905,126335
162915,126335
162925,126155
162935,126454
162945,126155
162955,125916
162965,126155
162975,125916
162985,126095
162995,125856
163005,126095
163015,125976
163025,125856
163035,125976
163045,125856
163055,125557
163065,125796
163075,125557
163085,125736
163095,125736
163105,125437
163115,125557
163125,125676
163135,125676
163145,125497
163155,125377
163165,125437
163175,125437
163185,125317
163195,125078
163205,125078
163215,125138
163225,125018
163235,125078
163245,125198
163255,125138
163265,125078
163275,124899
163285,125018
163295,125138
163305,124958
163315,125078
163325,124839
163335,124659
163345,124599
163355,124779
163365,124599
163375,124839
163385,124719
163395,124899
163405,124779
163415,124779
163425,124719
163435,124599
163445,124779
163455,124659
163465,124719
163475,124480
163485,124899
163495,124599
163505,124779
163515,124540
163525,124480
163535,124420
163545,124719
163555,124719
163565,124659
163575,124480
163585,124659
163595,124719
163605,124480
163615,124480
163625,124540
163635,124181
163645,124420
163655,124121
163665,124360
163675,124240
163685,124300
163695,124300
163705,124121
163715,123941
163725,124360
163735,124240
163745,124001
163755,124061
163765,123881
163775,124061
163785,124181
163795,123821
163805,124001
163815,124061
163825,123881
163835,124001
163845,123881
163855,123881
163865,124001
163875,123881
163885,123821
163895,124001
163905,123821
163915,123762
163925,123821
163935,123941
163945,123702
163955,123642
163965,123762
163975,123582
163985,123821
163995,123403
164005,123642
164015,123462
164025,123403
164035,123283
164045,123163
164055,123283
164065,123343
164075,123462
164085,123522
164095,123163
164105,123283
164115,123103
164125,123044
164135,121009
164145,117359
164155,116701
164165,116701
164175,116401
164185,116282
164195,116162
164205,116162
164215,116282
164225,116102
164235,115863
164245,115803
164255,115683
164265,115743
164275,115504
164285,115564
164295,115444
164305,115624
164315,115564
164325,115205
164335,115265
164345,115444
164355,115504
164365,115504
164375,115324
164385,115324
164395,115504
164405,115803
164415,115683
164425,115923
164435,115983
164445,115923
164455,115983
164465,115983
164475,116521
164485,116042
164495,116102
164505,116102
164515,116282
164525,116401
164535,116521
164545,116342
164555,116641
164565,116581
164575,116760
164585,116521
164595,116760
164605,116760
164615,116760
164625,116641
164635,116820
164645,116701
164655,116760
164665,116760
164675,116940
164685,116641
164695,116940
164705,116880
164715,116820
164725,117000
164735,116940
164745,116820
164755,116701
164765,116701
164775,116820
164785,116641
164795,116940
164805,116820
164815,116701
164825,116701
164835,116641
164845,116940
164855,116940
164865,116701
164875,116641
164885,116760
164895,116581
164905,116641
164915,116701
164925,116641
164935,116701
164945,116401
164955,116760
164965,116521
164975,116641
164985,116461
164995,116701
165005,116521
165015,116701
165025,116581
165035,116521
165045,116461
165055,116521
165065,116581
165075,116521
165085,116342
165095,116581
165105,116342
165115,116641
165125,116521
165135,116401
165145,116282
165155,116581
165165,116342
165175,116641
165185,116461
165195,116521
165205,116521
165215,116282
165225,116521
165235,116342
165245,116461
165255,116461
165265,116521
165275,116102
165285,116401
165295,116521
165305,116521
165315,116401
165325,116282
165335,116521
165345,116342
165355,116401
165365,116222
165375,116222
165385,116222
165395,116282
165405,116342
165415,116102
165425,116222
165435,116222
165445,115983
165455,116042
165465,116042
165475,116102
165485,115983
165495,115983
165505,115923
165515,115863
165525,115803
165535,115803
165545,115923
165555,115683
165565,115743
165575,115743
165585,115444
165595,115504
165605,115324
165615,115444
165625,115504
165635,115384
165645,115145
165655,115205
165665,115205
165675,115085
165685,115145
165695,115145
165705,115085
165715,115085
165725,114846
165735,114846
165745,114786
165755,114606
165765,114606
165775,114666
165785,114427
165795,114367
165805,113948
165815,113589
165825,112332
165835,110059
165845,106349
165855,105331
165865,105152
165875,105152
165885,105271
165895,105212
165905,105391
165915,105271
165925,105152
165935,105271
165945,105511
165955,105571
165965,105630
165975,105451
165985,105690
165995,105630
166005,105810
166015,105690
166025,105630
166035,105750
166045,105750
166055,105750
166065,105810
166075,105870
166085,105630
166095,105989
166105,105989
166115,106109
166125,106109
166135,106229
166145,106229
166155,106289
166165,106049
166175,106109
166185,105989
166195,106229
166205,106169
166215,106468
166225,106408
166235,106349
166245,106229
166255,106468
166265,106289
166275,106468
166285,106349
166295,106408
166305,106528
166315,106588
166325,106648
166335,106588
166345,106588
166355,106468
166365,106827
166375,106767
166385,106588
166395,106588
166405,106827
166415,107007
166425,106767
166435,106947
166445,106827
166455,106887
166465,107126
166475,106827
166485,107007
166495,106887
166505,107067
166515,106827
166525,106767
166535,107067
166545,106947
166555,107067
166565,107126
166575,107126
166585,107186
166595,106947
166605,107126
166615,107306
166625,107306
166635,107426
166645,107306
166655,107186
166665,107186
166675,107366
166685,107067
166695,107306
166705,107306
166715,107366
166725,107485
166735,107246
166745,107366
166755,107485
166765,107605
166775,107426
166785,107306
166795,107545
166805,107605
166815,107665
166825,107545
166835,107785
166845,107665
166855,107665
166865,107665
166875,107904
166885,107964
166895,107785
166905,107665
166915,107844
166925,107844
166935,107785
166945,107605
166955,107904
166965,107785
166975,107964
166985,107785
166995,108024
167005,107844
167015,107844
167025,107964
167035,108024
167045,107964
167055,107964
167065,107964
167075,108144
167085,107904
167095,107964
167105,108084
167115,108383
167125,108204
167135,108263
167145,108323
167155,108024
167165,108144
167175,108443
167185,108024
167195,108263
167205,108144
167215,108383
167225,108323
167235,108503
167245,108443
167255,108443
167265,108443
167275,108323
167285,108503
167295,108563
167305,108503
167315,108204
167325,108563
167335,108443
167345,108622
167355,108503
167365,108682
167375,108802
167385,108383
167395,108563
167405,108622
167415,108503
167425,108682
167435,108682
167445,108563
167455,108862
167465,108563
167475,108862
167485,108742
167495,108622
167505,108862
167515,108802
167525,108802
167535,108802
167545,108981
167555,108981
167565,108742
167575,108802
167585,108802
167595,108922
167605,109101
167615,109221
167625,109161
167635,109041
167645,109041
167655,109041
167665,109101
167675,109101
167685,108862
167695,109101
167705,109041
167715,108981
167725,109041
167735,109161
167745,109101
167755,109101
167765,109101
167775,109101
167785,109041
167795,109161
167805,109400
167815,109281
167825,109281
167835,109281
167845,109221
167855,109281
167865,109221
167875,109161
167885,109460
167895,109281
167905,109221
167915,109520
167925,109161
167935,109340
167945,109520
167955,109340
167965,109221
167975,109759
167985,109460
167995,109580
168005,109759
168015,109460
168025,109640
168035,109281
168045,109460
168055,109520
168065,109580
168075,109580
168085,109400
168095,109400
168105,109520
168115,109460
168125,109580
168135,109640
168145,109640
168155,109699
168165,109819
168175,109699
168185,109759
168195,109580
168205,109640
168215,109939
168225,109699
168235,109699
168245,109819
168255,109819
168265,109879
168275,109879
168285,109699
168295,109939
168305,109699
168315,109759
168325,109819
168335,109939
168345,109939
168355,109939
168365,109759
168375,109699
168385,109939
168395,109819
168405,109999
168415,109819
168425,110059
168435,109939
168445,109999
168455,109939
168465,109879
168475,110118
168485,109879
168495,109999
168505,109999
168515,109819
168525,109999
168535,110118
168545,110238
168555,110238
168565,110059
168575,110298
168585,110118
168595,110238
168605,109879
168615,110178
168625,110238
168635,110298
168645,110178
168655,110059
168665,110178
168675,110238
168685,110178
168695,110059
168705,110358
168715,110178
168725,110298
168735,110358
168745,110118
168755,110657
168765,110477
168775,110537
168785,110358
168795,110238
168805,110358
168815,110477
168825,110477
168835,110118
168845,110298
168855,110178
168865,110418
168875,110298
168885,110537
168895,110358
168905,110597
168915,110477
168925,110657
168935,110477
168945,110537
168955,110657
168965,110358
168975,110418
168985,110657
168995,110537
169005,110238
169015,110418
169025,110477
169035,110418
169045,110717
169055,110358
169065,110657
169075,110537
169085,110777
169095,110597
169105,110597
169115,110597
169125,110657
169135,110717
169145,110657
169155,110537
169165,110597
169175,110537
169185,110657
169195,110777
169205,110717
169215,110836
169225,110777
169235,110717
169245,110836
169255,110896
169265,110896
169275,110777
169285,110777
169295,110717
169305,110657
169315,110836
169325,110836
169335,110777
169345,110836
169355,110896
169365,110836
169375,111136
169385,110956
169395,110836
169405,110896
169415,110956
169425,111016
169435,110777
169445,111076
169455,110777
169465,110896
169475,110956
169485,110896
169495,110896
169505,111016
169515,111016
169525,111255
169535,110956
169545,111136
169555,111016
169565,110956
169575,110956
169585,111136
169595,111076
169605,111076
169615,111136
169625,111136
169635,111016
169645,110956
169655,111016
169665,110896
169675,111195
169685,111195
169695,111136
169705,111016
169715,111195
169725,111255
169735,111195
169745,111076
169755,111136
169765,111195
169775,111195
169785,111136
169795,111315
169805,111255
169815,111315
169825,111136
169835,111076
169845,111195
169855,111315
169865,111195
169875,111195
169885,111315
169895,111315
169905,111136
169915,111435
169925,111435
169935,111375
169945,111195
169955,111255
169965,111435
169975,111315
169985,111495
169995,111375
170005,111555
170015,111315
170025,111195
170035,111375
170045,111435
170055,111555
170065,111375
170075,111315
170085,111555
170095,111614
170105,111555
170115,111495
170125,111555
170135,111435
170145,111555
170155,111435
170165,111614
170175,111614
170185,111435
170195,111555
170205,111435
170215,111435
170225,111435
170235,111555
170245,111555
170255,111614
170265,111734
170275,111734
170285,111794
170295,111614
170305,111614
170315,111614
170325,111495
170335,111614
170345,111614
170355,111734
170365,111734
170375,111495
170385,111794
170395,111375
170405,111734
170415,111375
170425,111794
170435,111794
170445,111794
170455,111555
170465,111674
170475,111674
170485,111555
170495,111614
170505,111794
170515,111734
170525,111674
170535,111734
170545,111794
170555,111854
170565,111614
170575,111734
170585,111854
170595,111794
170605,111914
170615,111914
170625,111674
170635,111854
170645,111734
170655,111734
170665,111973
170675,111674
170685,111734
170695,111794
170705,111794
170715,111854
170725,111973
170735,112033
170745,111854
170755,111734
170765,111973
170775,111854
170785,111794
170795,111794
170805,111854
170815,112033
170825,111794
170835,111854
170845,111734
170855,112093
170865,111794
170875,111914
170885,111973
170895,111973
170905,111914
170915,112033
170925,111914
170935,112093
170945,111973
170955,111973
170965,111973
170975,111794
170985,111914
170995,111854
171005,111973
171015,112153
171025,111914
171035,111854
171045,111854
171055,112093
171065,112213
171075,111914
171085,112093
171095,112332
171105,112033
171115,112033
171125,111794
171135,112033
171145,112033
171155,112033
171165,112033
171175,111854
171185,112033
171195,112033
171205,112213
171215,112213
171225,111914
171235,111914
171245,112093
171255,111914
171265,112033
171275,112093
171285,112033
171295,112153
171305,111973
171315,112153
171325,112093
171335,112093
171345,111854
171355,112033
171365,112093
171375,112093
171385,112213
171395,112093
171405,112093
171415,112093
171425,112273
171435,112332
171445,112093
171455,112153
171465,112093
171475,112153
171485,112093
171495,111973
171505,112213
171515,112033
171525,112153
171535,112273
171545,112033
171555,112273
171565,112332
171575,112273
171585,112093
171595,112213
171605,112332
171615,112093
171625,112033
171635,112452
171645,112153
171655,112093
171665,112273
171675,112392
171685,112273
171695,112273
171705,112273
171715,112332
171725,112572
171735,112452
171745,112153
171755,112213
171765,112512
171775,112332
171785,112572
171795,112153
171805,112273
171815,112452
171825,112213
171835,112332
171845,112332
171855,112213
171865,112213
171875,112392
171885,112213
171895,112452
171905,112332
171915,112332
171925,112332
171935,112213
171945,112512
171955,112452
171965,112452
171975,112452
171985,112332
171995,112273
172005,112512
172015,112512
172025,112273
172035,112332
172045,112392
172055,112512
172065,112452
172075,112452
172085,112332
172095,112332
172105,112512
172115,112512
172125,112452
172135,112273
172145,112512
172155,112392
172165,112452
172175,112452
172185,112572
172195,112332
172205,112332
172215,112332
172225,112512
172235,112512
172245,112632
172255,112512
172265,112572
172275,112512
172285,112572
172295,112452
172305,112512
172315,112691
172325,112392
172335,112392
172345,112572
172355,112632
172365,112572
172375,112632
172385,112632
172395,112572
172405,112691
172415,112512
172425,112512
172435,112452
172445,112632
172455,112632
172465,112572
172475,112691
172485,112452
172495,112751
172505,112512
172515,112811
172525,112811
172535,112512
172545,112512
172555,112572
172565,112691
172575,112632
172585,112512
172595,112572
172605,112691
172615,112751
172625,112751
172635,112632
172645,112572
172655,112632
172665,112572
172675,112691
172685,112691
172695,112691
172705,112512
172715,112452
172725,112512
172735,112871
172745,112512
172755,112572
172765,112751
172775,112632
172785,112811
172795,112691
172805,112751
172815,112811
172825,112691
172835,112572
172845,112632
172855,112691
172865,112751
172875,112632
172885,112632
172895,112751
172905,112572
172915,112871
172925,112691
172935,112751
172945,112632
172955,112751
172965,112691
172975,112931
172985,112811
172995,112512
173005,112691
173015,112632
173025,112691
173035,112811
173045,112871
173055,112811
173065,112811
173075,112632
173085,112931
173095,112572
173105,112811
173115,112751
173125,112751
173135,112871
173145,112811
173155,112991
173165,113050
173175,112871
173185,112991
173195,112931
173205,112632
173215,112991
173225,112751
173235,113050
173245,112811
173255,113050
173265,112931
173275,112811
173285,112871
173295,112931
173305,112811
173315,112871
173325,112751
173335,112871
173345,112751
173355,112871
173365,112691
173375,113110
173385,112991
173395,112691
173405,112811
173415,112871
173425,113050
173435,112991
173445,112931
173455,112811
173465,113050
173475,112871
173485,112871
173495,112931
173505,112751
173515,112991
173525,112751
173535,112991
173545,112811
173555,112991
173565,112931
173575,112991
173585,112931
173595,112991
173605,112811
173615,113350
173625,113170
173635,113050
173645,112931
173655,113110
173665,112811
173675,112931
173685,112751
173695,113050
173705,112871
173715,112991
173725,112871
173735,112751
173745,113110
173755,112991
173765,112931
173775,113230
173785,112991
173795,113110
173805,112871
173815,112991
173825,112811
173835,112871
173845,112991
173855,113050
173865,113050
173875,112931
173885,112991
173895,113170
173905,112871
173915,113050
173925,113410
173935,112991
173945,113110
173955,113050
173965,112751
173975,112991
173985,113110
173995,113410
174005,112991
174015,113290
174025,112991
174035,113050
174045,113230
174055,112871
174065,113050
174075,113110
174085,113050
174095,112991
174105,112931
174115,113110
174125,113230
174135,113170
174145,113170
174155,113050
174165,113230
174175,113050
174185,112871
174195,113110
174205,112751
174215,112871
174225,112931
174235,113110
174245,113170
174255,113230
174265,113290
174275,113170
174285,113110
174295,113410
174305,112931
174315,113469
174325,113170
174335,113110
174345,113110
174355,113050
174365,112811
174375,112871
174385,113290
174395,112871
174405,113410
174415,113290
174425,113230
174435,113110
174445,113230
